RESULT ID UNIQUE,Result_ID,Bloom_Report_ID,Case_Assignment,Case_ID,Number_of_Blooms_Linked_to_Case,Report_Type,Water_Body_Name,Official_Water_Body_Name,Landmark,County,Regional_Water_Board,Bloom_Latitude,Bloom_Longitude,Bloom_Datum,Reported_Management_Organizations,DDW_District_Office,Drinking_Water_Source,Water_Body_Manager,Rec_Land_Manager,Water_Body_Use,Water_Body_Type,Bloom_Location,Bloom_Size,Bloom_Texture,Bloom_Type,Datum,Latitude,Longitude,Measurement_Type,Measurement_Unit,Measurement_Value,Proposed_Lab_Analyses,Results_Date,Sample_Date,Sample_ID,Sample_Location,Data_Type,Site,Taxa,Water_Surface_Condition,Weather_Condition,Analysis_Type,Method,Analyte_Class,Analyte,Sample_Type
F603,603,2073,,321,12,,Salton Sea,Salton Sea,Salton Sea State Rec Area,Imperial; Riverside,Region 7 - Colorado River,33.50421,-115.91756,,CRWQCB Rb7,,No,Joint Powers Authority,Other,,Reservoir,,no bloom,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F604,604,2083,,321,12,,Salton Sea,Salton Sea,Salton Sea at Bombay Beach,Imperial; Riverside,Region 7 - Colorado River,33.34531,-115.73031,,CRWQCB Region 7,,No,Joint Powers Authority,Other,,Reservoir,,no bloom,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F605,605,1942,,305,2,,San Luis Reservoir,San Luis Reservoir,San Luis Reservoir at the Pacheco Pumping Plant,Merced,Region 5 - Central Valley,37.061919,-121.17972,,Central Valley Water Board,,Yes,California Department of Water Resources,California State Parks,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F606,606,2075,,321,12,,Salton Sea,Salton Sea,Salton Sea at Obsidian Butte,Imperial; Riverside,Region 7 - Colorado River,33.174609,-115.64103,,CRWQCB Rb7,,No,Joint Powers Authority,Other,,Reservoir,,no bloom,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F607,607,2074,,321,12,,Salton Sea,Salton Sea,"Salton Sea south of Niland, near Alamo River outlet",Imperial; Riverside,Region 7 - Colorado River,33.201693,-115.59722,,CRWQCB Rb7,,No,United States Fish and Wildlife,Other,,Reservoir,,no bloom,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F608,608,1939,,305,2,,San Luis Reservoir,San Luis Reservoir,San Luis Reservoir at Basalt Boat Launch,Merced,Region 5 - Central Valley,37.0365,-121.0936,,Central Valley Water Board,,No,California Department of Water Resources,California State Parks,,Reservoir,,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F609,609,2061,,306,1,,Shasta Lake,Shasta Lake,Pit River Arm of Shasta Lake,Shasta,Region 5 - Central Valley,40.826794,-122.02242,,Central Valley Regional Water Quality Control Board,,Unknown,Pacific Gas and Electric,United States Forest Service,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F610,610,1997,,307,1,,Stone Lakes National Wildlife Refuge,Stone Lakes,Stone Lakes National Wildlife Refuge,Sacramento,Region 5 - Central Valley,38.36329,-121.488,,,,Unknown,Unknown,United States Fish and Wildlife,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F611,611,1930,,308,1,,Whiskeytown Lake,Whiskey Town Reservoir,Whiskeytown Lake,Shasta,Region 5 - Central Valley,40.599643,-122.5403,,Central Valley Water Board,,Yes,United States Bureau of Reclamation,United States Forest Service,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F612,612,2109,,309,1,,Bridgeport Reservoir,Bridgeport Reservoir,"Bridgeport Reservoir, near marina",Mono,Region 6 - Lahontan,38.2803,-119.2188,,,,Unknown,Irrigation District,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F619,619,2077,,316,3,Public Reporting,Lake Tahoe,Lake Tahoe,EAST SHORE LAKE TAHOE,El Dorado,Region 6 - Lahontan,39.199654,-119.93668,,,,Yes,Unknown,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F613,613,2056,,311,2,,Eagle Lake,Eagle Lake,"Eagle Lake, southern end near Christie Day Use Area",Lassen,Region 6 - Lahontan,40.565,-120.3323,NAD83,"Lassen National Forest, Eagle Lake Ranger District",,Unknown,Unknown,United States Forest Service,,Reservoir,,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F614,614,2117,,311,2,,Eagle Lake,Eagle Lake,"Eagle Lake, northern end",Lassen,Region 6 - Lahontan,40.708856,-120.72733,,,,Unknown,Unknown,County Environmental Health Department,,Reservoir,,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F615,615,1983,,312,2,Public Reporting,Horseshoe Lake,,Pier near Chico Community Park,Butte,Region 5 - Central Valley,39.77168,-121.78201,,,,Unknown,City Department,City Department,,Reservoir,,between a tennis court and a sedan,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F616,616,2057,,313,1,,Indian Creek Reservoir,Indian Creek Reservoir,Indian Creek Reservoir,Alpine,Region 6 - Lahontan,38.746101,-119.7785,,,,Unknown,South Tahoe Public Utility District,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F617,617,2110,,314,1,,Crowley Lake,Lake Crowley,Crowley Lake,Mono,Region 6 - Lahontan,37.603768,-118.73951,,,,Yes,Los Angeles Department of Water and Power,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F626,626,2076,,321,12,,Salton Sea,Salton Sea,Salton Sea at West Shores,Imperial; Riverside,Region 7 - Colorado River,33.225369,-115.92141,,CRWQCB Rb7,,No,Joint Powers Authority,Other,,Reservoir,,no bloom,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F627,627,2084,,321,12,,Salton Sea,Salton Sea,Salton Sea at Desert Shores Harbor,Imperial; Riverside,Region 7 - Colorado River,33.403852,-116.03614,,CRWQCB Region 7,,No,Joint Powers Authority,Other,,Reservoir,,no bloom,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F620,620,2071,,316,3,Public Reporting,Lake Tahoe,Lake Tahoe,"North Lake Tahoe, at King's Beach",Placer,Region 6 - Lahontan,39.23515,-120.02342,,,,Unknown,Unknown,California State Parks,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F621,621,2114,,317,1,,Pleasant Valley Reservoir,Pleasant Valley Reservoir,Pleasant Valley Reservoir,Inyo,Region 6 - Lahontan,37.414623,-118.52555,,Inyo County,,Unknown,Los Angeles Department of Water and Power,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F622,622,2054,,318,1,Public Reporting,Red Lake,Red Lake,Red Lake,Alpine,Region 6 - Lahontan,38.6985,-119.9692,,Lahontan Water Board,,No,California Department of Fish and Wildlife,Unknown,,Reservoir,,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F623,623,1977,,319,2,,Silverwood Lake,Silverwood Reservoir,"Silverwood Lake, Cleghorn Swim Beach",San Bernardino,Region 6 - Lahontan,34.286651,-117.34285,,Dept of water resources,,Unknown,Unknown,County Environmental Health Department,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F624,624,1976,,319,2,,Silverwood Lake,Silverwood Reservoir,"Silverwood Lake, Sawpit Swim Beach",San Bernardino,Region 6 - Lahontan,34.282414,-117.33509,,Dept of water resources,,Unknown,Unknown,County Environmental Health Department,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F625,625,2132,,320,1,,Stevens Lake,Stevens Lake,Stevens Lake,Alpine,Region 6 - Lahontan,38.751407,-119.78576,WGS84,Bureau of Land Management,,No,Unknown,United States Bureau of Land Management,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F628,628,2086,,321,12,,Salton Sea,Salton Sea,Salton Sea State Recreation Area,Imperial; Riverside,Region 7 - Colorado River,33.504212,-115.91756,,CRWQCB Region 7,,No,Joint Powers Authority,Other,,Reservoir,,no bloom,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F629,629,2090,,321,12,,Salton Sea,Salton Sea,Desert Shores Harbor at Capri Lane,Imperial; Riverside,Region 7 - Colorado River,33.403852,-116.03614,,CRWQCB Region 7,,No,Joint Powers Authority,Other,,Reservoir,,no bloom,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F630,630,2087,,321,12,,Salton Sea,Salton Sea,Bombay Beach at Salton Sea,Imperial; Riverside,Region 7 - Colorado River,33.34531,-115.73031,,CRWQCB Region 7,,No,Joint Powers Authority,Other,,Reservoir,,no bloom,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F631,631,2128,,321,12,,Salton Sea,Salton Sea,Desert Shores Harbor at Salton Sea,Imperial; Riverside,Region 7 - Colorado River,33.403852,-115.03614,,CRWQCB Rb7,,No,Unknown,Unknown,,Reservoir,,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F632,632,2333,,397,1,,Calaveras River,Calaveras Creek,Calaveras River at Stockton Yacht Club,San Joaquin,Region 5 - Central Valley,37.97185,-121.35132,NAD83,Central Valley Water Board,,Unknown,Unknown,Unknown,,Wadeable stream,,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F633,633,2048,,322,5,,Big Bear Lake,Big Bear Lake,"Big Bear Lake, near Stanfield Cutoff",San Bernardino,Region 8 - Santa Ana,34.2600851,-116.88489,,,,No,Local Municipal Water District,City Department,,Reservoir,,between a tennis court and a sedan,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F634,634,2045,,322,5,,Big Bear Lake,Big Bear Lake,Big Bear Lake,San Bernardino,Region 8 - Santa Ana,34.2621062,-116.93094,,CalEPA,,Unknown,Local Municipal Water District,City Department,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F635,635,2058,,324,1,Public Reporting,Cucamonga-Guasti Regional Park,"Cucamonga Creek Reach 1, Confluence with Mill Creek to 23rd St. in Upland",Cucamonga-Guasti Regional Park,San Bernardino,Region 8 - Santa Ana,34.072829,-117.59026,,San Bernardino Regional Parks,,No,Unknown,Local Park and Recreation Department,,Reservoir,,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F636,636,1960,,325,8,,Lake Elsinore,"Elsinore, Lake","Lake Elsinore, Perret Park",Riverside,Region 8 - Santa Ana,33.642055,-117.34366,,Region 8,,No,City Department,City Department,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F637,637,2080,,322,5,Public Reporting,Big Bear Lake,Big Bear Lake,"Big Bear Lake, Pine Knot Marina in the lake between the levee and the buoys",San Bernardino,Region 8 - Santa Ana,34.248299,-116.90881,,,,Unknown,Unknown,Unknown,,Reservoir,,smaller than a sedan,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F638,638,2067,,322,5,Public Reporting,Big Bear Lake,Big Bear Lake,Shoreline,San Bernardino,Region 8 - Santa Ana,34.250337,-116.93621,Other,,,Unknown,Unknown,Unknown,,Reservoir,,between a tennis court and a sedan,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F639,639,2126,,322,5,Public Reporting,Big Bear Lake,Big Bear Lake,Big Bear Lake,San Bernardino,Region 8 - Santa Ana,34.25408,-116.92555,,"OEHHA, PETB",,Unknown,Unknown,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F640,640,2139,,323,1,,Cameron Park lake,Canyon Lake (Railroad Canyon Reservoir),Cameron Park lake,El Dorado,Region 5 - Central Valley,38.686096,-120.99706,,Oehha,,Unknown,City Department,Local Park and Recreation Department,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F641,641,1958,,325,8,,Lake Elsinore,"Elsinore, Lake","Lake Elsinore, open water",Riverside,Region 8 - Santa Ana,33.660365,-117.35059,,Region 8,,No,City Department,City Department,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F642,642,1961,,325,8,,Lake Elsinore,"Elsinore, Lake","Lake Elsinore, Elmgrove Beach",Riverside,Region 8 - Santa Ana,33.667369,-117.33735,,Region 8,,No,City Department,City Department,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F643,643,1959,,325,8,,Lake Elsinore,"Elsinore, Lake","Lake Elsinore, Launch Point (La Laguna Beach)",Riverside,Region 8 - Santa Ana,33.671406,-117.3705,,Region 8,,No,City Department,City Department,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F644,644,1962,,325,8,,Lake Elsinore,"Elsinore, Lake","Lake Elsinore, Lake Elsinore Marina (west side)",Riverside,Region 8 - Santa Ana,33.666448,-117.37616,,Region 8,,No,City Department,City Department,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F645,645,2189,,325,8,,Lake Elsinore,"Elsinore, Lake","Lake Elsinore, Launch Point (La Laguna Beach)",Riverside,Region 8 - Santa Ana,33.671406,-117.3705,,,,Unknown,City Department,City Department,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F646,646,2190,,325,8,,Lake Elsinore,"Elsinore, Lake","Lake Elsinore, open water",Riverside,Region 8 - Santa Ana,33.660365,-117.35059,,,,Unknown,City Department,City Department,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F647,647,2097,,348,1,Public Reporting,Kern River,,Kern River at Camp James,Kern,Region 5 - Central Valley,35.761874,-118.42314,,,,Unknown,County Environmental Health Department,County Environmental Health Department,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F648,648,2188,,325,8,,Lake Elsinore,"Elsinore, Lake","Lake Elsinore, Elmgrove Beach",Riverside,Region 8 - Santa Ana,33.667369,-117.33735,,,,Unknown,City Department,City Department,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F649,649,2040,,326,1,,Evan's Pond,"Evans, Lake","Evan's Pond, Located adjacent to Scripps Miramar Branch Library",San Diego,Region 9 - San Diego,32.9113,-117.1045,WGS84,San Diego Regional Water Quality Control Board,,No,City Department,Unknown,,Pond (<1 ha),,between a football field and a tennis court,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F650,650,2065,,327,2,Public Reporting,Mill Creek,Mill Creek (Prado Area),Mill Creek,San Bernardino,Region 8 - Santa Ana,34.08807,-116.91489,,-- Year --,,Unknown,Unknown,Unknown,,Wadeable stream,,smaller than a sedan,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F651,651,2062,,327,2,Public Reporting,Mill Creek,Mill Creek (Prado Area),"Mill Creek, near Mounthome Village",San Bernardino,Region 8 - Santa Ana,34.098889,-116.99786,,Husband's phone 909-208-0345,,No,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F652,652,2136,,328,1,,San Jacinto Wildlife Area,Mystic Lake,San Jacinto Wildlife Area Mystic Lake Blind #2,Riverside,Region 8 - Santa Ana,33.878628,-117.08005,,SWRCB,,No,California Department of Fish and Wildlife,Unknown,,,,between a football field and a tennis court,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F653,653,1947,,329,1,,Lake Perris,"Perris, Lake","Lake Perris, Perris Swim Beach, west of Marina",Riverside,Region 8 - Santa Ana,33.863322,-117.18731,,Dept of water resources,,Yes,California Department of Water Resources,California State Parks,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F654,654,2046,,376,2,Public Reporting,San Clemente Rancho Trout Lake,,San Clemente Rancho Trout Lake,Monterey,Region 3 - Central Coast,36.425,-121.72726,WGS84,"The Monkey Tail Ranch, Inc.",,Unknown,Private entity,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F655,655,1946,,330,1,,Lake Perris,Plunge Creek (Valley Reach),"Lake Perris, Moreno Swim Beach",Riverside,Region 8 - Santa Ana,33.868943,-117.17141,,Dept of water resources,,Unknown,California Department of Water Resources,California State Parks,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F656,656,2183,,331,1,,Indian Creek Reservoir,Arroyo Salada,Indian Creek Reservoir,Alpine,Region 6 - Lahontan,38.746101,-119.7785,,,,Unknown,South Tahoe Public Utility District,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F657,657,1948,,332,1,,Lake Hodges,Lake Hodges,Lake Hodges,San Diego,Region 9 - San Diego,33.0471611,-117.1179,,RWQCB,,Yes,City Department,Unknown,,Reservoir,,between a football field and a tennis court,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F658,658,1970,,333,1,,Lake Skinner,Lake Skinner,Lake Skinner,Riverside,Region 9 - San Diego,33.588,-117.056,,The Metropolitan Water District of Southern California,,Yes,Metropolitan Water District of Southern California,Unknown,,Reservoir,,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F659,659,1932,,334,1,Public Reporting,Mission Bay,Mission Bay,"Mission Bay, San Diego (north and west shore)",San Diego,Region 9 - San Diego,32.77352,-117.22711,,,,No,Unknown,Unknown,,,,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F660,660,2035,,335,3,,Copco Reservoir,,"Copco Reservoir, at Copco Cove",Siskiyou,Region 1 - North Coast,41.983447,-122.33072,WGS84,,,Unknown,PacifiCorp,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F661,661,2033,,335,3,,Copco Reservoir,,"Copco Reservoir, at Log Boom",Siskiyou,Region 1 - North Coast,41.980288,-122.33046,WGS84,,,Unknown,PacifiCorp,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F662,662,2034,,335,3,,Copco Reservoir,,"Copco Reservoir, at Mallard Cove",Siskiyou,Region 1 - North Coast,41.973486,-122.29949,WGS84,,,Unknown,PacifiCorp,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F663,663,2094,,336,1,,Big Lake,,Rat Farm Boat Ramp access to Big Lake,Shasta,Region 5 - Central Valley,41.100238,-121.41234,,CV Regional Water Board,,No,Pacific Gas and Electric,Pacific Gas and Electric,,Reservoir,,between a tennis court and a sedan,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F664,664,2082,,337,1,,Camden Lakes,,"Camden Lakes, Elk Grove next to weir at bridge",Sacramento,Region 5 - Central Valley,38.429221,-121.38521,,,,No,City Department,Other,,Reservoir,,between a football field and a tennis court,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F665,665,2107,,338,1,Public Reporting,Capell Creek,,Capell Creek,Napa,Region 5 - Central Valley,38.479691,-122.23966,,OEHHA/Cal EPA,,Unknown,Unknown,Private entity,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F666,666,2043,,379,1,Public Reporting,Victoria Pond,,"Ponded wetland, Talbert Nature Preserve",Orange,Region 8 - Santa Ana,33.648566,-117.95004,,Santa Ana Regional Water Quality Control Board,,Unknown,Unknown,Local Park and Recreation Department,,Wetland,,between a tennis court and a sedan,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F667,667,2106,,339,1,Public Reporting,South Fork Cosumnes River,,Cosumnes River near River Pines,Amador,Region 5 - Central Valley,38.548369,-120.74361,,OEHHA,,Unknown,County Environmental Health Department,County Environmental Health Department,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F668,668,2119,,340,2,Public Reporting,Dardanelles Lake,,Dardanelles Lake,El Dorado,Region 6 - Lahontan,38.759948,-120.02193,,,,Unknown,Unknown,United States Forest Service,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F669,669,2072,,340,2,Public Reporting,Round Lake,,multiple exposure locations Round Lake and Dardanelles Lake,El Dorado,Region 6 - Lahontan,38.750066,-120.00613,,,,No,Unknown,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F670,670,2378,,410,1,,Bull Creek,Bull Creek,,Los Angeles,Region 4 - Los Angeles,34.2787457,-118.49111,,RB4,,Unknown,Unknown,Unknown,,Wadeable stream,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F671,671,2320,,455,1,Public Reporting,Cache Creek,Cache Creek,"at 8130 Highway 53, Lower Lake, CA",Lake,Region 5 - Central Valley,38.924893,-122.61297,,"OEHHA, PETB",,Unknown,Unknown,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F672,672,1937,,341,1,,H.V. Eastman Lake,,H.V. Eastman Lake,Madera,Region 5 - Central Valley,37.22208,-119.98531,,Central Valley Regional Water Quality Control Board,,Unknown,United States Army Corps of Engineers,United States Army Corps of Engineers,,Reservoir,,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F673,673,2085,,342,1,,Eel River,,"Eel River, at Trout Creek Campground to Van Arsdale dam",Mendocino,Region 1 - North Coast,39.375016,-123.06304,WGS84,North Coast Regional Water Quality Control Board,,No,Unknown,Unknown,,Wadeable stream,,between a tennis court and a sedan,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F674,674,2044,,343,1,Public Reporting,Englebright Lake,,"Englebright Lake, Blacks Ravine",Yuba,Region 5 - Central Valley,39.277089,-121.26307,,,,No,United States Army Corps of Engineers,Unknown,,Reservoir,,,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F675,675,1986,,344,2,Public Reporting,Glen Helen Regional Park,,Glen Helen Regional Park Lakes,San Bernardino,Region 8 - Santa Ana,34.206974,-117.40481,,Glen Helen Regional Park,,Unknown,Unknown,Local Park and Recreation Department,,Reservoir,,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F676,676,2049,,344,2,Public Reporting,Glen Helen Regional Park,,Glen Helen Regional Park Fishing Lakes,San Bernardino,Region 8 - Santa Ana,34.206974,-117.40481,,Glen Helen Regional Park,,Unknown,Unknown,Unknown,,Reservoir,,larger than a football field,,,,0,0,,,0,,,,,,,,,,,,,,,Field
F677,677,2091,,345,1,,Whiskeytown Lake,,Grizzly Gulch at Whiskeytown Lake,Shasta,Region 5 - Central Valley,40.653797,-122.59994,,CV Regional Water Board,,No,National Park Service,National Park Service,,Reservoir,,between a football field and a tennis court,,,,0,0,,,0,,,,,,,,,,,,,,,Field
